LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg
L03790,51,41826,11679,9.43,12,415,2023-12-14,1,2024-05-08,0.279228231243724,0.279228231243724,50s,5.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L03791,41,120671,47196,17.6,48,547,2023-10-03,0,,0.39111302632778383,0.39111302632778383,40s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L03792,64,117932,22144,11.46,12,656,2023-09-30,0,,0.18776922294203438,0.18776922294203438,60s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L03793,61,56380,15199,12.12,36,666,2022-08-21,0,,0.26958141184817314,0.26958141184817314,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03794,65,98651,24649,12.72,48,445,2022-11-30,0,,0.24986061976057009,0.24986061976057009,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L03795,21,43826,39950,6.23,48,614,2023-10-30,0,,0.9115593483320403,0.9115593483320403,20s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L03796,39,50653,17141,7.47,48,561,2023-11-03,0,,0.3384004896057489,0.3384004896057489,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L03797,26,43070,16416,5.1,36,737,2022-07-20,0,,0.38114697004875786,0.38114697004875786,20s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L03798,64,60721,39069,9.69,12,580,2023-08-28,0,,0.6434182572750778,0.6434182572750778,60s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.5217881940193556
L03799,40,71332,6345,12.2,60,844,2022-09-16,0,,0.08895026075253742,0.08895026075253742,30s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L03800,67,94861,8440,10.1,48,627,2024-05-11,0,,0.08897228576548845,0.08897228576548845,60s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L03801,64,129799,33311,17.78,24,846,2023-01-04,0,,0.25663525913142626,0.25663525913142626,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L03802,28,64133,47867,15.68,36,500,2023-07-29,0,,0.7463708231331764,0.7463708231331764,20s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L03803,61,149079,14735,8.58,48,365,2022-08-26,0,,0.09884021223646523,0.09884021223646523,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03804,50,28079,25412,16.71,36,785,2024-01-22,0,,0.9050179849709747,0.9050179849709747,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.9643035410785916,6.45362652850156,2.2956399972246384
L03805,37,124319,17530,8.42,24,465,2022-08-31,0,,0.141008212743024,0.141008212743024,30s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03806,49,86092,29790,14.97,48,396,2023-09-19,0,,0.34602518236305346,0.34602518236305346,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L03807,33,71171,32932,6.84,12,435,2022-09-25,1,2023-09-18,0.4627165559005775,0.4627165559005775,30s,12.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L03808,69,63374,42459,13.66,36,513,2023-12-09,0,,0.6699750686401363,0.6699750686401363,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L03809,62,72195,42240,9.28,48,473,2022-08-24,0,,0.5850820693953875,0.5850820693953875,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03810,53,116529,15811,5.51,48,812,2022-12-04,0,,0.13568296303924346,0.13568296303924346,50s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L03811,47,69615,8760,6.48,36,695,2023-06-13,1,2024-10-30,0.12583494936436113,0.12583494936436113,40s,17.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L03812,59,27076,17814,10.5,24,652,2023-11-22,0,,0.657925838380854,0.657925838380854,50s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L03813,60,33194,22309,12.85,36,674,2023-11-03,0,,0.6720792914382118,0.6720792914382118,50s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L03814,64,40405,17482,5.81,60,751,2022-11-27,0,,0.4326692241059275,0.4326692241059275,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L03815,58,34436,19490,4.62,12,590,2023-03-04,0,,0.5659774654431409,0.5659774654431409,50s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L03816,49,34923,4250,11.7,24,349,2023-11-11,1,2023-12-04,0.12169630329582223,0.12169630329582223,40s,1.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L03817,38,65213,36095,13.64,12,376,2023-02-13,0,,0.5534939352583074,0.5534939352583074,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L03818,26,31573,46334,5.39,12,406,2022-05-18,0,,1.46751971621322,1.46751971621322,20s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995
L03819,48,145631,47280,5.31,36,832,2022-07-28,0,,0.324656151506204,0.324656151506204,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L03820,47,26732,43753,9.1,60,464,2022-10-19,0,,1.6367275175819243,1.6367275175819243,40s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L03821,68,89269,42579,8.47,48,559,2022-07-31,0,,0.47697408954956366,0.47697408954956366,60s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L03822,52,54563,16708,8.95,60,742,2024-03-14,0,,0.30621483422832324,0.30621483422832324,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L03823,29,46654,9214,14.88,24,301,2022-08-01,0,,0.19749646332575985,0.19749646332575985,20s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03824,27,110257,21610,8.69,60,503,2023-12-25,0,,0.19599662606455825,0.19599662606455825,20s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L03825,50,30298,38848,17.39,12,466,2022-12-04,0,,1.2821968446762162,1.2821968446762162,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L03826,22,145718,4726,5.38,48,459,2023-05-04,0,,0.03243250662238022,0.03243250662238022,20s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L03827,25,44409,11390,17.9,60,707,2022-11-01,0,,0.25647954243509197,0.25647954243509197,20s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L03828,49,68196,6365,7.29,48,459,2023-04-26,0,,0.0933339198779987,0.0933339198779987,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L03829,40,127809,13094,16.04,60,832,2022-06-11,0,,0.10244974923518688,0.10244974923518688,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L03830,26,122148,39341,14.95,48,628,2023-06-02,0,,0.3220764973638537,0.3220764973638537,20s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L03831,63,39565,30617,14.07,60,501,2024-05-11,0,,0.7738405156072287,0.7738405156072287,60s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L03832,26,104660,15717,10.66,24,334,2023-10-29,0,,0.15017198547678196,0.15017198547678196,20s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L03833,42,106506,12795,4.56,48,560,2023-01-26,1,2024-04-06,0.12013407695341108,0.12013407695341108,40s,15.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L03834,44,124286,36268,16.65,36,306,2024-02-02,0,,0.2918108234233944,0.2918108234233944,40s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L03835,27,97402,48015,14.44,12,717,2023-11-01,0,,0.49295702346974396,0.49295702346974396,20s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L03836,47,137253,11300,5.19,48,365,2023-01-29,0,,0.08232971228315593,0.08232971228315593,40s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L03837,46,39332,44173,14.35,12,626,2023-11-11,0,,1.1230804434048611,1.1230804434048611,40s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L03838,31,93524,43327,9.84,60,803,2024-05-12,0,,0.46327145973226125,0.46327145973226125,30s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L03839,45,60916,49923,8.52,60,840,2024-03-17,0,,0.8195383807209928,0.8195383807209928,40s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L03840,57,35213,30563,7.11,60,796,2022-06-17,0,,0.867946497032346,0.867946497032346,50s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L03841,35,133477,12515,5.19,60,383,2024-02-02,0,,0.09376147201390501,0.09376147201390501,30s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L03842,32,74626,12200,14.42,60,444,2023-04-26,0,,0.16348189638999813,0.16348189638999813,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L03843,31,120927,34734,6.91,24,414,2023-11-28,0,,0.287231139447766,0.287231139447766,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L03844,49,62028,40079,10.55,12,714,2022-07-23,0,,0.6461436770490746,0.6461436770490746,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L03845,29,21946,24943,15.96,48,600,2023-02-03,0,,1.136562471521006,1.136562471521006,20s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L03846,64,57269,14618,10.11,24,325,2023-09-25,0,,0.2552515322425745,0.2552515322425745,60s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L03847,59,25804,22525,13.62,24,494,2022-08-11,0,,0.8729266780344133,0.8729266780344133,50s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03848,33,87581,28336,5.79,24,339,2023-09-17,1,2024-06-06,0.32354049394275014,0.32354049394275014,30s,9.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L03849,37,126120,35575,4.56,24,697,2022-08-07,0,,0.2820726292419918,0.2820726292419918,30s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03850,51,149657,40965,15.76,24,727,2023-02-11,0,,0.2737259199369224,0.2737259199369224,50s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L03851,67,23051,38673,7.07,12,684,2023-01-24,0,,1.6777146327708126,1.6777146327708126,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L03852,57,88230,6595,11.24,48,721,2022-09-14,0,,0.07474781820242547,0.07474781820242547,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L03853,62,29849,26513,14.67,12,478,2023-02-11,1,2023-02-12,0.8882374618915206,0.8882374618915206,60s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L03854,38,97568,47276,11.51,48,667,2023-03-26,0,,0.48454411282387666,0.48454411282387666,30s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L03855,48,115637,49546,7.63,24,522,2023-05-31,0,,0.428461478592492,0.428461478592492,40s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L03856,62,55169,44709,9.24,24,302,2023-12-24,0,,0.8104007685475538,0.8104007685475538,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L03857,37,134731,24426,11.9,60,398,2022-12-22,0,,0.18129457956966102,0.18129457956966102,30s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L03858,63,36531,5170,12.65,36,429,2022-06-22,0,,0.1415236374585968,0.1415236374585968,60s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L03859,45,77219,38707,16.13,36,844,2022-11-05,1,2024-05-29,0.5012626426138644,0.5012626426138644,40s,19.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L03860,32,128773,44119,17.48,12,485,2023-01-10,0,,0.3426106404292825,0.3426106404292825,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L03861,60,27391,12355,7.08,12,650,2023-11-02,0,,0.4510605673396371,0.4510605673396371,50s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
L03862,41,111353,48491,9.25,48,576,2023-06-16,1,2026-01-20,0.43547097967724263,0.43547097967724263,40s,32.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L03863,54,125290,35118,11.55,60,413,2022-11-09,1,2023-02-19,0.28029371857291085,0.28029371857291085,50s,3.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L03864,36,45406,37360,12.49,48,614,2022-09-10,0,,0.8227987490640003,0.8227987490640003,30s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L03865,28,122470,9488,17.67,60,599,2023-05-21,0,,0.07747203396750224,0.07747203396750224,20s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L03866,31,110254,14170,11.08,36,344,2023-06-07,1,2024-08-03,0.12852141418905436,0.12852141418905436,30s,14.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L03867,33,124481,18941,11.83,36,432,2023-02-10,0,,0.15215976735405404,0.15215976735405404,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L03868,60,53733,10444,6.59,60,834,2024-02-13,0,,0.19436845141719242,0.19436845141719242,50s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L03869,31,134737,28545,13.72,48,831,2023-03-05,0,,0.2118571736048747,0.2118571736048747,30s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L03870,48,89468,29055,7.71,12,795,2023-06-28,1,2023-10-19,0.32475298430723837,0.32475298430723837,40s,4.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L03871,38,126248,29627,7.99,60,589,2022-11-28,1,2026-09-11,0.23467302452316077,0.23467302452316077,30s,46.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.4820416273310797,6.3020746040491735,2.4701808206419096
L03872,38,55583,36738,12.41,60,692,2022-07-10,0,,0.6609574870014213,0.6609574870014213,30s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L03873,54,57126,19888,11.93,60,646,2022-07-31,0,,0.3481427020971187,0.3481427020971187,50s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186
L03874,37,66435,6794,13.84,48,344,2022-12-28,0,,0.1022653721682848,0.1022653721682848,30s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L03875,41,115643,34490,4.39,12,336,2022-12-11,1,2023-06-22,0.2982454623280268,0.2982454623280268,40s,6.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L03876,44,115863,21059,16.35,48,587,2023-06-20,0,,0.18175776563700233,0.18175776563700233,40s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L03877,24,121142,14829,11.36,24,541,2023-12-15,0,,0.12241006422215252,0.12241006422215252,20s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.2727769536617015
L03878,54,66875,43911,13.54,24,712,2024-05-15,0,,0.6566130841121496,0.6566130841121496,50s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295
L03879,59,121827,30152,9.67,60,377,2022-09-22,0,,0.24749850197411083,0.24749850197411083,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L03880,33,27907,6372,11.0,60,733,2022-06-20,0,,0.22832980972515857,0.22832980972515857,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L03881,40,120554,41889,14.04,60,583,2023-05-06,1,2027-04-12,0.34747084294175223,0.34747084294175223,30s,48.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L03882,50,68352,32408,8.64,12,639,2022-08-26,0,,0.47413389513108617,0.47413389513108617,40s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03883,64,98314,41930,7.2,12,441,2022-08-26,1,2023-06-07,0.42649063205647214,0.42649063205647214,60s,10.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03884,62,136181,15992,10.38,60,672,2022-06-10,0,,0.1174319471879337,0.1174319471879337,60s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663
L03885,32,149970,47751,17.81,12,547,2022-09-08,0,,0.3184036807361472,0.3184036807361472,30s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253
L03886,50,59648,15129,11.67,36,487,2023-04-06,0,,0.25363800965665234,0.25363800965665234,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766
L03887,27,95653,24077,15.98,60,698,2023-06-14,0,,0.2517119170334438,0.2517119170334438,20s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L03888,23,101848,47041,11.09,36,366,2023-10-02,0,,0.4618745581651088,0.4618745581651088,20s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L03889,39,124419,41205,12.26,48,406,2023-05-27,1,2027-01-28,0.33117932148626816,0.33117932148626816,30s,45.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L03890,33,22703,14151,14.37,36,351,2023-02-16,1,2023-05-29,0.6233096947539972,0.6233096947539972,30s,3.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L03891,61,35151,13330,15.71,48,403,2022-10-06,0,,0.3792210747916133,0.3792210747916133,60s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.3880478651371675,2.413916357481154
L03892,63,52976,3599,8.62,48,775,2023-06-27,1,2027-02-22,0.06793642404107521,0.06793642404107521,60s,45.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.7579101610323917
L03893,67,69365,8723,13.83,60,376,2023-05-02,0,,0.12575506379297915,0.12575506379297915,60s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864
L03894,61,79921,43740,15.88,60,764,2022-08-31,0,,0.5472904493187022,0.5472904493187022,60s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807
L03895,41,71747,27501,10.72,48,351,2023-02-06,0,,0.3833052253055877,0.3833052253055877,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.1954296068385357,5.709865222129474,2.5840924723433916
L03896,32,75387,28226,6.64,12,443,2022-12-10,0,,0.37441468688235374,0.37441468688235374,30s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L03897,67,58210,28931,5.25,24,733,2023-10-01,0,,0.4970108228826662,0.4970108228826662,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L03898,41,148985,17262,12.18,36,665,2023-10-15,0,,0.11586401315568681,0.11586401315568681,40s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L03899,67,57487,43516,10.37,48,695,2024-02-10,0,,0.7569711413015117,0.7569711413015117,60s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134
L03900,31,137857,43558,7.88,24,584,2023-07-14,0,,0.3159650942643464,0.3159650942643464,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L03901,68,89859,29970,17.28,60,641,2023-10-08,0,,0.3335225186124929,0.3335225186124929,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L03902,67,25731,24500,4.63,60,754,2023-10-07,0,,0.9521588745093467,0.9521588745093467,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327206,4.933524106262756,2.652395419426751
L03903,32,104482,6152,5.55,48,307,2022-12-31,0,,0.05888095557129458,0.05888095557129458,30s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L03904,50,127918,29038,15.88,12,442,2024-03-06,0,,0.22700479994996794,0.22700479994996794,40s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.3739062561989357,5.360597561089043,2.221815312843654
L03905,46,142226,22564,14.46,48,335,2023-03-04,0,,0.15864891088830452,0.15864891088830452,40s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024
L03906,34,123838,26545,15.91,36,345,2023-07-19,0,,0.2143526219738691,0.2143526219738691,30s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.1532028809365036,5.174889285240408,2.426629539977202
L03907,62,110257,7963,16.79,24,302,2022-12-18,0,,0.07222217183489484,0.07222217183489484,60s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609
L03908,51,61280,27158,8.7,12,545,2023-01-09,0,,0.4431788511749347,0.4431788511749347,50s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186
L03909,23,129660,45786,15.02,48,638,2023-09-26,0,,0.35312355391022676,0.35312355391022676,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565
L03910,65,107180,18310,6.17,36,779,2023-11-10,1,2024-03-22,0.17083411084157493,0.17083411084157493,60s,4.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309001,5.466521384637438,2.606730523216602
