LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg,PD,LGD,EAD,ECL,CreditScoreBand,IFRS9_Stage
L04531,35,33417,28305,15.34,24,584,2022-12-01,0,,0.8470239698357124,0.8470239698357124,30s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.07,0.2549197332558992,28364.805494358545,506.1524055334141,Fair,Stage 2
L04532,44,114994,36453,12.96,24,452,2023-04-28,0,,0.3169991477816234,0.3169991477816234,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.02,0.2168782669356012,34155.16608112972,148.15026453146086,Poor,Stage 2
L04533,56,41645,28343,6.94,36,331,2023-06-28,0,,0.6805859046704287,0.6805859046704287,50s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.08,0.2933829194617261,28529.84986390538,669.6136515901832,Poor,Stage 2
L04534,69,148734,12271,7.07,48,529,2024-04-28,0,,0.0825029919184584,0.0825029919184584,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.03,0.3064974827547401,12330.788781264562,113.38067165513932,Poor,Stage 2
L04535,57,123890,31493,17.27,24,566,2022-05-22,0,,0.2542013076115909,0.2542013076115909,50s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.07,0.2715951689418561,30801.070210380454,585.5795307164776,Poor,Stage 2
L04536,42,79969,25739,13.06,12,828,2023-12-22,0,,0.3218622216108742,0.3218622216108742,40s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.24,0.3000108795175559,26275.418729740333,1891.89875587235,Excellent,Stage 2
L04537,27,142702,21319,6.88,24,702,2024-03-04,0,,0.1493952432341523,0.1493952432341523,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.1,0.2981593830223976,21638.333637540727,645.1672207001935,Good,Stage 2
L04538,24,98938,9455,6.25,24,342,2022-11-03,1,2023-03-01,0.0955648992298207,0.0955648992298207,20s,4.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.78,0.3324292229085834,9169.36549932586,2377.5687370544233,Poor,Stage 3
L04539,53,95312,35059,6.59,60,443,2022-11-28,0,,0.3678340607688434,0.3678340607688434,50s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.06,0.2605134448482681,34787.89545834079,543.7628690924269,Poor,Stage 2
L04540,55,37083,48169,7.05,12,362,2024-02-22,0,,1.2989510018067578,1.2989510018067578,50s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.08,0.3217028606528205,48361.161503885785,1244.6339200234493,Poor,Stage 2
L04541,40,128768,13174,7.27,48,680,2023-08-15,0,,0.1023080268389662,0.1023080268389662,30s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.31,0.2469009242227265,13826.674628466537,1058.2838108555466,Good,Stage 2
L04542,24,130230,25983,15.66,12,339,2023-03-15,0,,0.1995162404975812,0.1995162404975812,20s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.07,0.2513172049984371,26141.347492665187,459.88392707246624,Poor,Stage 2
L04543,50,140088,23704,6.52,48,579,2022-06-10,1,2024-07-09,0.1692079264462338,0.1692079264462338,40s,25.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.77,0.4220534294879814,23731.347241804848,7712.240297125891,Poor,Stage 3
L04544,45,44307,7716,13.12,36,788,2023-01-16,0,,0.1741485544044959,0.1741485544044959,40s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.12,0.2948255885409001,7438.226997654684,263.1575582741225,Very Good,Stage 2
L04545,61,123621,16587,7.98,60,807,2023-05-21,0,,0.1341762321935593,0.1341762321935593,60s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.16,0.2800506524128094,15958.097107576545,715.0520809990045,Excellent,Stage 2
L04546,59,40009,43636,11.24,36,430,2023-02-04,0,,1.0906546027143893,1.0906546027143893,50s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.06,0.2477694716069118,44311.298011783336,658.7392136757575,Poor,Stage 2
L04547,50,27564,6637,4.75,24,682,2022-11-04,0,,0.2407850819910027,0.2407850819910027,40s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.17,0.2767302831650731,6562.760662705285,308.7394848109562,Good,Stage 2
L04548,62,76924,24763,14.85,24,719,2023-01-23,0,,0.3219151370183558,0.3219151370183558,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.1,0.3756985184537263,25583.350030675567,961.1626703607905,Good,Stage 2
L04549,64,37191,23908,10.33,60,846,2022-09-27,0,,0.6428436987443199,0.6428436987443199,60s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.15,0.35458208762158,23890.227405113223,1270.6570060588992,Excellent,Stage 2
L04550,67,49336,32421,7.83,36,627,2024-05-04,0,,0.657146910977785,0.657146910977785,60s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.01,0.3087651755991755,32439.495174507912,100.16186423905542,Fair,Stage 1
L04551,64,60100,8416,4.12,12,642,2023-05-22,0,,0.1400332778702163,0.1400332778702163,60s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.23,0.3137137776406381,7743.3098824426115,558.7120887725262,Fair,Stage 2
L04552,33,148391,15164,12.48,36,720,2022-12-19,0,,0.1021894858852625,0.1021894858852625,30s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.25,0.3604953108416247,15280.23720136955,1377.1134649103683,Good,Stage 2
L04553,25,63655,5027,7.28,48,615,2024-03-24,0,,0.0789725865996386,0.0789725865996386,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.09,0.2909373220902033,5012.289861755232,131.24359709270482,Fair,Stage 2
L04554,34,118834,27268,8.42,24,332,2022-05-21,0,,0.2294629483144554,0.2294629483144554,30s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.13,0.2470535436123332,25986.34347923243,834.6023714693106,Poor,Stage 2
L04555,31,49967,28795,14.06,12,343,2023-02-22,1,2023-05-13,0.5762803450277183,0.5762803450277183,30s,3.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.7,0.3241007992727905,28958.01806873165,6569.721761002285,Poor,Stage 3
L04556,29,111897,3711,4.37,24,489,2024-04-16,0,,0.0331644280007506,0.0331644280007506,20s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.38,0.233009315763599,3714.0931342425233,328.85895395900985,Poor,Stage 2
L04557,35,128293,5560,17.78,36,429,2022-08-05,1,2023-01-11,0.0433382959319682,0.0433382959319682,30s,5.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.67,0.2605014588721719,5347.129957631113,933.2665536771399,Poor,Stage 3
L04558,23,121382,30475,10.67,60,609,2023-07-10,0,,0.2510668797680051,0.2510668797680051,20s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.15,0.2900690559124357,30172.745393161043,1312.8269655720776,Fair,Stage 2
L04559,25,22520,10269,9.15,12,812,2024-04-29,0,,0.4559946714031971,0.4559946714031971,20s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.07,0.3829520795139317,10464.870700746033,280.5280797686576,Excellent,Stage 2
L04560,66,130734,17020,4.89,60,354,2022-12-03,0,,0.1301880153594321,0.1301880153594321,60s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.07,0.2760355742262364,17060.770456807204,329.6565698850751,Poor,Stage 2
L04561,30,87792,43120,4.61,36,411,2023-09-19,1,2025-06-17,0.4911609258246765,0.4911609258246765,20s,21.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.69,0.494814025330607,44702.74528707215,15262.486283789243,Poor,Stage 3
L04562,60,139985,24245,13.68,48,428,2024-03-20,0,,0.1731971282637425,0.1731971282637425,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.01,0.3078638145415069,24232.787806540116,74.60398491096356,Poor,Stage 1
L04563,23,61588,14211,12.87,60,568,2023-11-22,1,2024-07-22,0.2307430018834838,0.2307430018834838,20s,8.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.73,0.2078062354903277,13545.382730193896,2054.814945209222,Poor,Stage 3
L04564,61,106481,44723,6.55,60,580,2024-04-01,0,,0.4200092035198768,0.4200092035198768,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.04,0.3996064610624898,44307.844345613725,708.228035050334,Poor,Stage 2
L04565,57,55609,14139,7.2,36,502,2024-05-10,0,,0.2542574043769893,0.2542574043769893,50s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.09,0.273282873709313,14645.999073918612,360.22506437379735,Poor,Stage 2
L04566,40,99104,27899,16.19,12,661,2023-02-18,0,,0.2815123506619309,0.2815123506619309,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.19,0.2684505382414434,28375.136255152924,1447.2909140703184,Fair,Stage 2
L04567,21,149210,42826,9.42,36,603,2023-01-12,0,,0.2870182963608337,0.2870182963608337,20s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.21,0.3722623685169339,44199.56603516045,3455.3053793305858,Fair,Stage 2
L04568,41,103349,12153,12.23,60,518,2023-04-10,1,2024-03-20,0.1175918489777356,0.1175918489777356,40s,12.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.79,0.3226617588756052,11366.816589037157,2897.4332564137576,Poor,Stage 3
L04569,49,50907,33171,16.42,24,603,2023-06-16,0,,0.6515999764276033,0.6515999764276033,40s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.08,0.2985977308660147,34683.63477251592,828.5163713007087,Fair,Stage 2
L04570,41,74433,24401,8.4,24,450,2023-01-14,0,,0.3278250238469496,0.3278250238469496,40s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.1,0.2563965839319253,24516.98713527242,628.6071749786809,Poor,Stage 2
L04571,62,56555,44899,7.18,60,838,2023-11-30,1,2025-07-22,0.7938997436124127,0.7938997436124127,60s,20.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.71,0.538310461906772,44814.61283337009,17128.16420349827,Excellent,Stage 3
L04572,57,125171,42731,11.96,12,365,2023-10-13,0,,0.3413809908045793,0.3413809908045793,50s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.02,0.2877831558233245,42381.82050131036,243.93548106809533,Poor,Stage 2
L04573,32,34735,48185,4.04,60,745,2023-11-03,0,,1.3872175039585433,1.3872175039585433,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.52,0.2613778417997769,47844.42541587732,6502.845781823252,Very Good,Stage 3
L04574,48,115433,28836,8.14,24,638,2024-05-07,1,2025-04-08,0.2498072474942174,0.2498072474942174,40s,11.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.11,0.2622197319854452,28416.694828092164,819.6559911907965,Fair,Stage 2
L04575,53,56091,10120,9.83,48,721,2022-09-20,0,,0.1804211014244709,0.1804211014244709,50s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.03,0.2527002938638236,9977.95250211017,75.64294588327542,Good,Stage 2
L04576,22,126513,34190,11.97,60,306,2023-09-05,0,,0.2702489072269253,0.2702489072269253,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.19,0.2736695637783085,33579.49308112702,1746.040192447664,Poor,Stage 2
L04577,40,100382,21003,15.59,60,768,2023-08-07,1,2024-01-17,0.2092307385786296,0.2092307385786296,30s,5.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.3,0.2974103794505049,20474.49407532702,1826.7981156000371,Very Good,Stage 2
L04578,58,110604,9906,14.85,48,778,2022-08-22,1,2026-01-01,0.0895627644569816,0.0895627644569816,50s,41.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.71,0.3666709885816508,9750.608575041184,2538.4383526929814,Very Good,Stage 3
L04579,59,81579,10348,11.41,12,688,2023-08-04,0,,0.1268463697765356,0.1268463697765356,50s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.15,0.2751558480319737,10871.87404855869,448.71895852919596,Good,Stage 2
L04580,24,82023,28391,15.86,36,811,2023-12-22,0,,0.3461346207770991,0.3461346207770991,20s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.32,0.3286483692857523,27123.21456786059,2852.480076004782,Excellent,Stage 2
L04581,23,80378,24555,7.89,24,745,2024-04-27,1,2024-09-06,0.3054940406578915,0.3054940406578915,20s,4.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.68,0.3659004009972703,23934.0047899476,5955.074126076443,Very Good,Stage 3
L04582,63,113463,4067,12.46,24,658,2023-04-03,0,,0.035844284039731,0.035844284039731,60s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.05,0.3733476349463622,4028.0116933987424,75.1924319633356,Fair,Stage 2
L04583,34,96465,44060,5.62,36,760,2023-10-30,0,,0.4567459700409474,0.4567459700409474,30s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.08,0.2736720835703261,42585.15675492292,932.3494862630961,Very Good,Stage 2
L04584,62,135095,10204,14.61,36,558,2023-01-20,0,,0.0755320330138051,0.0755320330138051,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.07,0.3189807428557607,10126.507908379404,226.1112710604719,Poor,Stage 2
L04585,66,65364,40488,9.95,36,559,2024-04-30,0,,0.6194235358913163,0.6194235358913163,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.04,0.2863200188839662,41886.928766281664,479.72264941412453,Poor,Stage 2
L04586,31,28459,41894,16.91,36,476,2023-04-15,0,,1.472082645208897,1.472082645208897,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.04,0.2533301291825786,40981.586240754725,415.27482145909516,Poor,Stage 2
L04587,49,91880,44858,16.08,24,334,2023-12-18,0,,0.4882237701349586,0.4882237701349586,40s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.01,0.321703275657315,44851.70312621099,144.28939814511511,Poor,Stage 1
L04588,30,140278,43920,9.01,60,698,2022-07-17,0,,0.3130925733186957,0.3130925733186957,20s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.07,0.2434423256961551,45241.08461917078,770.9516399695242,Good,Stage 2
L04589,62,61163,30793,17.38,60,596,2023-07-26,0,,0.5034579729575069,0.5034579729575069,60s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.1,0.3529003014999269,30541.19991337781,1077.7998657600572,Fair,Stage 2
L04590,59,48633,7862,10.24,48,661,2024-03-03,0,,0.1616597783398104,0.1616597783398104,50s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.1,0.2875574995064279,7678.822548269069,220.81030111338302,Fair,Stage 2
L04591,38,127915,18096,7.39,60,655,2024-03-28,1,2026-06-28,0.1414689442207716,0.1414689442207716,30s,27.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.21,0.4049960886759116,17542.14720373656,1491.945210942981,Fair,Stage 2
L04592,41,144790,28196,10.17,12,828,2023-12-08,0,,0.1947372056081221,0.1947372056081221,40s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.15,0.2782992386456923,28002.280623090526,1168.9520066623672,Excellent,Stage 2
L04593,48,148081,9704,15.79,12,626,2024-03-09,0,,0.0655317022440421,0.0655317022440421,40s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.09,0.3017501032361697,9771.861485560325,265.37941908696405,Fair,Stage 2
L04594,36,108102,4132,17.2,36,474,2023-01-05,0,,0.0382231596085178,0.0382231596085178,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.09,0.2453436885149021,4082.803139804832,90.15209836199469,Poor,Stage 2
L04595,69,25840,42442,4.68,48,505,2023-11-23,0,,1.6424922600619194,1.6424922600619194,60s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.1,0.2814197067899718,40961.63793827601,1152.741213822662,Poor,Stage 2
L04596,59,89720,30963,14.03,24,470,2023-12-26,0,,0.3451069995541685,0.3451069995541685,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.03,0.3485461641769108,30087.02115656873,314.60147446894786,Poor,Stage 2
L04597,58,138222,17844,10.85,60,510,2023-08-22,0,,0.1290966705734253,0.1290966705734253,50s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.11,0.2744222974908832,18065.225462829523,545.325074382053,Poor,Stage 2
L04598,25,27934,32845,15.43,60,665,2022-12-02,0,,1.1758072599699292,1.1758072599699292,20s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.04,0.2773423247401629,33902.13072591646,376.09982996682317,Fair,Stage 2
L04599,56,82736,22091,5.93,24,817,2023-05-11,0,,0.2670058982788629,0.2670058982788629,50s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.06,0.3688020684549322,22133.521121478992,489.77330230754296,Excellent,Stage 2
L04600,29,28351,18648,15.99,12,604,2024-05-01,0,,0.6577545765581461,0.6577545765581461,20s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.07,0.2278790186580639,19007.537423324386,303.199328259351,Fair,Stage 2
L04601,58,126895,47480,13.63,36,641,2022-09-01,1,2024-03-20,0.3741676188975137,0.3741676188975137,50s,19.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.7,0.3818805509100803,46263.29941329208,12366.93798680618,Fair,Stage 3
L04602,57,54864,15493,5.05,48,735,2022-10-22,0,,0.2823891805191018,0.2823891805191018,50s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.04,0.2994119906097947,16300.541302684542,195.22310077815817,Good,Stage 2
L04603,59,89318,16798,5.63,12,583,2024-02-05,0,,0.188069594034797,0.188069594034797,50s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.08,0.2819050327830368,16320.353849313504,368.06319095371873,Fair,Stage 2
L04604,69,144088,10889,13.57,48,396,2023-03-28,0,,0.0755718727444339,0.0755718727444339,60s,0.0,2023-03-01,1.7468361422810283,7.373944570221173,2.9288667139019533,2.208256588031258,6.843451108528463,2.6913202522677024,0.08,0.4222483529486719,11385.915074799366,384.61471097179896,Poor,Stage 2
L04605,65,70969,10570,17.83,36,696,2023-06-30,0,,0.1489382688215981,0.1489382688215981,60s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.14,0.2727575459151199,11276.162090270587,430.5921618716641,Good,Stage 2
L04606,34,53224,3500,7.73,60,567,2024-03-18,0,,0.0657598076055914,0.0657598076055914,30s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.16,0.2913532105488557,3441.150704819408,160.41444893305476,Poor,Stage 2
L04607,66,90310,18519,12.25,36,454,2024-01-25,1,2026-04-19,0.2050603476912855,0.2050603476912855,60s,27.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.75,0.5018314516942588,19814.208535808877,7457.544775273307,Poor,Stage 3
L04608,63,66390,40484,8.23,12,764,2023-12-13,0,,0.6097906311191444,0.6097906311191444,60s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.02,0.2971752036354048,42420.83921533851,252.12843064405973,Very Good,Stage 2
L04609,62,34239,7498,9.8,60,447,2022-08-16,1,2025-03-17,0.21899004059698,0.21899004059698,60s,31.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.69,0.3699744625267671,7336.275812535991,1872.8219434768755,Poor,Stage 3
L04610,52,56437,12657,12.48,36,826,2022-06-16,0,,0.2242677675992699,0.2242677675992699,50s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.08,0.3195206534739914,12323.358197547554,315.0053971419571,Excellent,Stage 2
L04611,51,89052,18032,15.11,60,365,2023-02-26,0,,0.2024884337241162,0.2024884337241162,50s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.46,0.2303221402768903,17565.560738145206,1861.0392704117257,Poor,Stage 3
L04612,56,111611,29067,10.42,60,655,2022-11-10,1,2025-02-18,0.2604313194935983,0.2604313194935983,50s,28.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.69,0.3567787672374894,28673.91071290736,7058.8673360599605,Fair,Stage 3
L04613,23,116804,46475,4.52,48,452,2024-02-15,1,2026-03-16,0.3978887709325023,0.3978887709325023,20s,25.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.72,0.4530571596419475,46237.717881851575,15082.7969749517,Poor,Stage 3
L04614,36,137615,44641,10.89,48,662,2022-06-04,0,,0.3243905097554772,0.3243905097554772,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.0,0.2927894272501712,42823.30849584787,0.0,Fair,Stage 1
L04615,67,49272,45118,14.66,12,593,2022-09-20,0,,0.915692482545868,0.915692482545868,60s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.05,0.3246814227704386,45198.38677052783,733.7538261791773,Fair,Stage 2
L04616,59,25538,47237,7.91,36,558,2023-02-08,1,2024-08-31,1.8496749941264,1.8496749941264,50s,19.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.67,0.1563058858129838,50218.78795279414,5259.159730728645,Poor,Stage 3
L04617,61,66304,14819,4.77,24,837,2023-11-12,0,,0.2235008445945946,0.2235008445945946,60s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.12,0.3322584858924816,15611.306444681122,622.4386850535947,Excellent,Stage 2
L04618,69,124349,47944,13.97,36,746,2023-07-18,1,2025-07-27,0.3855599964615718,0.3855599964615718,60s,25.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.29,0.369449503339902,47007.55349433485,5036.406014594706,Very Good,Stage 2
L04619,35,111392,34628,12.19,60,830,2023-05-03,0,,0.3108661304222924,0.3108661304222924,30s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.28,0.2895914314363369,33874.558997686814,2746.7389682361363,Excellent,Stage 2
L04620,22,22292,17859,15.24,12,835,2022-08-22,0,,0.8011394222142473,0.8011394222142473,20s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.15,0.3074970596867912,17958.597782532466,828.3324021339693,Excellent,Stage 2
