LoanID,CustomerAge,Income,LoanAmount,InterestRate,TermMonths,CreditScore,OriginationDate,Defaulted,DefaultDate,DTI,LTI,AgeGroup,TimeToDefaultMonths,OriginationMonth,GDP_Growth,Unemployment_Rate,Inflation_Rate,GDP_Growth_3MAvg,Unemployment_3MAvg,Inflation_3MAvg,PD,LGD,EAD
L04712,58,132756,35493,7.56,60,503,2023-01-08,0,,0.2673551477899304,0.2673551477899304,50s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.04,0.2976637689133257,35845.159891417665
L04713,59,121892,38304,17.66,36,471,2022-07-08,0,,0.3142453975650576,0.3142453975650576,50s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.07,0.27702146193759464,38942.93229218181
L04714,43,138624,7090,14.96,24,827,2023-01-23,0,,0.0511455447830101,0.0511455447830101,40s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.26,0.25534354356434397,6918.403290006735
L04715,45,67368,4672,6.56,12,517,2023-09-07,0,,0.069350433440209,0.069350433440209,40s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.07,0.30670175898357027,4925.769377441945
L04716,37,64594,42047,8.87,24,454,2023-04-06,0,,0.6509428120258848,0.6509428120258848,30s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.09,0.23419143925492938,40944.76113538382
L04717,31,88774,11513,14.01,60,811,2023-12-02,0,,0.1296888728681821,0.1296888728681821,30s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.13,0.2619055198823992,11216.77030286457
L04718,39,116396,49815,13.23,12,652,2022-07-14,0,,0.4279786246950067,0.4279786246950067,30s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.04,0.2764520417503812,51044.72718124932
L04719,40,93471,33029,15.81,60,329,2023-10-10,0,,0.3533609354773138,0.3533609354773138,30s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.08,0.2676595747439154,33107.15436523822
L04720,38,55308,23203,12.03,48,687,2023-11-28,0,,0.4195233962537065,0.4195233962537065,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.1,0.3125245732836513,23052.707905773437
L04721,63,142909,27317,14.09,60,641,2022-06-13,0,,0.1911496126905933,0.1911496126905933,60s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.34,0.3099173208951828,25841.634485857085
L04722,69,138156,26528,13.17,12,543,2022-06-02,1,2022-09-28,0.1920148238223457,0.1920148238223457,60s,4.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.75,0.25620129246510154,25058.00344858027
L04723,64,45919,25900,8.91,36,666,2023-10-25,0,,0.5640366732725016,0.5640366732725016,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.07,0.3110705976773136,26720.797060760615
L04724,45,47557,41008,15.4,12,302,2022-07-05,0,,0.8622915659103813,0.8622915659103813,40s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.05,0.28173427861451894,41988.1237928048
L04725,40,33515,44765,10.48,36,427,2023-11-21,0,,1.3356705952558556,1.3356705952558556,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.16,0.29385175103607236,43934.65088553061
L04726,66,44284,31002,5.63,12,609,2023-01-04,0,,0.7000722608617108,0.7000722608617108,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.01,0.36136845901569364,29742.319477429228
L04727,48,103525,21941,5.17,24,504,2023-05-08,0,,0.2119391451340256,0.2119391451340256,40s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.23,0.2598441703992001,22474.325718580345
L04728,44,26395,37514,9.25,60,720,2024-01-10,0,,1.4212540253835957,1.4212540253835957,40s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.13,0.2392857327369931,37722.17504658943
L04729,23,74497,39764,13.78,48,410,2023-11-25,0,,0.5337664603943783,0.5337664603943783,20s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.18,0.32697053926734165,39407.753418389206
L04730,65,95809,33931,8.55,36,424,2022-11-27,0,,0.3541525326430711,0.3541525326430711,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.08,0.2793514188640133,33430.644316803526
L04731,34,51863,31329,13.51,36,630,2023-01-13,0,,0.6040722673196691,0.6040722673196691,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.11,0.2616856756147488,29426.62315526387
L04732,50,121684,41457,14.91,24,605,2022-12-29,0,,0.3406939285362085,0.3406939285362085,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.0,0.28348306159491365,40925.843303514834
L04733,55,46222,16376,16.67,24,325,2024-01-22,0,,0.3542901648565618,0.3542901648565618,50s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.07,0.23600490785049355,16467.348974298384
L04734,64,98937,41020,8.58,12,679,2024-02-10,0,,0.4146072753368305,0.4146072753368305,60s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.02,0.3184962742746724,42263.76993170182
L04735,69,72334,23131,9.36,36,312,2024-01-12,0,,0.3197804628528769,0.3197804628528769,60s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.07,0.3521394446733536,22611.550459255992
L04736,22,130423,44505,11.76,60,669,2022-12-17,1,2025-09-25,0.3412358249695222,0.3412358249695222,20s,34.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.69,0.32802082459834997,42613.438894352905
L04737,57,55690,32824,9.56,12,732,2022-06-15,0,,0.5894056383551805,0.5894056383551805,50s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.06,0.3377333426950906,32848.63286526431
L04738,66,140055,9959,7.72,24,446,2023-01-08,1,2023-04-12,0.0711077790867873,0.0711077790867873,60s,3.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.63,0.3901656664427779,9638.272311667186
L04739,60,85669,9607,15.84,36,490,2023-09-27,0,,0.1121409144498009,0.1121409144498009,50s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.09,0.3373541844676694,9373.835541806382
L04740,25,119364,17048,4.85,48,438,2024-02-08,0,,0.1428236319158205,0.1428236319158205,20s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.01,0.2395555507835182,16588.92569337194
L04741,60,117216,39874,9.59,48,649,2024-02-04,0,,0.3401754026754027,0.3401754026754027,50s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.22,0.3018164560925483,40771.39789264352
L04742,59,103084,20001,5.66,36,348,2023-10-01,1,2026-07-26,0.1940262310348841,0.1940262310348841,50s,34.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.7,0.3087807318617395,20527.969976462387
L04743,63,60140,37660,4.37,60,350,2022-06-16,0,,0.6262055204522781,0.6262055204522781,60s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.04,0.2689282180195914,37078.37460767366
L04744,25,79871,19606,11.12,36,617,2023-11-26,0,,0.2454708216999912,0.2454708216999912,20s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.11,0.26374607241645465,19487.79458463938
L04745,47,141909,36991,8.9,60,638,2023-05-26,1,2025-10-01,0.2606670471922147,0.2606670471922147,40s,29.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.15,0.33580904191505345,37649.15693533244
L04746,22,75600,49831,5.63,24,507,2024-03-06,0,,0.6591402116402116,0.6591402116402116,20s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.11,0.24990816703469954,52334.445781113354
L04747,23,149186,3737,12.02,60,829,2022-12-08,1,2026-12-16,0.0250492673575268,0.0250492673575268,20s,49.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.82,0.22513576933406138,3574.1313040006057
L04748,58,24418,45164,8.86,60,491,2023-12-08,0,,1.849619133426161,1.849619133426161,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.63,0.20093732353575672,44839.64865857468
L04749,66,107718,34989,4.64,36,432,2023-09-18,0,,0.3248203642845207,0.3248203642845207,60s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.27,0.2764613639971095,33945.669431656555
L04750,47,79440,36855,12.03,36,403,2022-12-21,0,,0.4639350453172205,0.4639350453172205,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.0,0.24613402919031496,37384.09868998657
L04751,25,61078,38671,9.98,48,541,2024-04-29,0,,0.633141229247847,0.633141229247847,20s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.06,0.277133712823475,37891.276375170586
L04752,63,76316,12965,13.58,24,785,2023-01-14,0,,0.1698857382462393,0.1698857382462393,60s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.19,0.2891301362215296,13674.677658475153
L04753,21,38090,43102,5.62,12,362,2023-06-17,0,,1.1315830926752428,1.1315830926752428,20s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.06,0.21704189594813916,44276.52318244703
L04754,36,79133,5393,17.02,36,532,2023-10-18,0,,0.0681510874098037,0.0681510874098037,30s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.03,0.3363853452205829,5104.679828685816
L04755,53,30655,44864,14.3,24,625,2023-10-23,0,,1.463513293100636,1.463513293100636,50s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.05,0.2832173437642489,43696.07275079328
L04756,35,42970,29321,9.13,24,612,2022-07-08,0,,0.6823597858971375,0.6823597858971375,30s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.16,0.24529581504354842,28738.34782171098
L04757,36,96118,30338,16.69,48,698,2023-08-05,1,2024-07-06,0.3156328679331655,0.3156328679331655,30s,11.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.66,0.23495959404855438,29834.834428682912
L04758,30,123323,46061,11.17,36,776,2023-09-06,0,,0.3734988607153572,0.3734988607153572,20s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.11,0.23225206037185142,45619.08545713359
L04759,56,113419,16340,8.14,36,459,2023-12-30,0,,0.1440675724525873,0.1440675724525873,50s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.03,0.29624158913874477,15569.291873156035
L04760,58,28292,45273,12.24,24,642,2023-01-16,1,2024-08-27,1.6002050049483951,1.6002050049483951,50s,20.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.71,0.1575355811545916,43764.83355135561
L04761,23,86750,26990,14.15,36,642,2023-08-17,0,,0.3111239193083573,0.3111239193083573,20s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.17,0.2533019392225553,26365.08669264635
L04762,52,67993,47583,6.37,48,472,2023-05-06,0,,0.6998220405041695,0.6998220405041695,50s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.06,0.32018923740705113,46881.85781224813
L04763,33,101580,9263,5.39,48,685,2023-10-30,0,,0.0911892104745028,0.0911892104745028,30s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.04,0.3531528771491953,9410.838903525471
L04764,46,144790,17245,9.87,48,560,2023-02-28,0,,0.1191035292492575,0.1191035292492575,40s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.26,0.2580061694465522,16886.422948492258
L04765,48,65333,22390,14.8,36,427,2024-03-03,0,,0.3427058301317864,0.3427058301317864,40s,0.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.16,0.27389126709132466,22951.569470720013
L04766,59,41310,48291,17.82,36,490,2023-06-11,0,,1.1689905591866376,1.1689905591866376,50s,0.0,2023-06-01,1.6866116662931072,5.292361429215716,2.7522617229098687,1.970851792373928,5.546148941512129,2.757910161032392,0.06,0.2890760489128136,47556.13741076761
L04767,37,82052,43526,4.1,48,554,2022-06-03,0,,0.5304684834007702,0.5304684834007702,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.06,0.3416655484047551,43341.20526726081
L04768,33,126193,15016,15.79,60,405,2023-01-19,0,,0.1189923371343893,0.1189923371343893,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.2,0.2137645934757394,15633.88889879913
L04769,63,66357,33239,7.89,12,384,2022-06-21,0,,0.5009117350091173,0.5009117350091173,60s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.05,0.3255746661644109,33086.881158393815
L04770,44,80631,18373,16.85,24,369,2024-03-03,1,2025-10-12,0.2278652131314258,0.2278652131314258,40s,20.0,2024-03-01,2.717037698935256,6.6309184348097325,2.057574098064692,2.373906256198936,5.360597561089043,2.221815312843654,0.14,0.30672238837684196,17775.769492281423
L04771,35,43068,37787,17.05,60,448,2023-01-18,0,,0.8773799572768645,0.8773799572768645,30s,0.0,2023-01-01,2.4823076569763702,7.721511165662398,2.7035067129716897,2.3590750079880727,6.043806803857092,2.5168408015261186,0.01,0.22587878662319014,38701.69393550136
L04772,24,109589,13301,5.83,12,531,2022-11-18,1,2022-12-11,0.1213716705143764,0.1213716705143764,20s,1.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.81,0.27452203059747365,13154.093577242451
L04773,48,141359,25053,13.6,36,620,2024-05-11,0,,0.1772296068874284,0.1772296068874284,40s,0.0,2024-05-01,1.3930510644373455,4.999306485684271,2.408811511663381,2.240337984797757,5.51716228270183,2.29832950569295,0.07,0.2763590113203062,25417.774950168972
L04774,37,124816,34403,8.55,24,554,2022-11-01,0,,0.2756297269580823,0.2756297269580823,30s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.01,0.20940355132339317,35017.873119864125
L04775,69,79924,11511,15.1,60,713,2022-06-30,1,2024-06-04,0.1440243231069516,0.1440243231069516,60s,24.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.8,0.2511766522147306,11909.316394596091
L04776,40,133393,12231,11.24,24,472,2023-10-06,0,,0.0916914680680395,0.0916914680680395,30s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.05,0.3435196761373185,12664.124300383824
L04777,59,44124,27048,11.04,36,616,2023-05-23,0,,0.6129997280391624,0.6129997280391624,50s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.24,0.38712375859472364,26716.188173223425
L04778,36,31851,36550,10.29,12,454,2023-02-14,0,,1.1475306897742614,1.1475306897742614,30s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.01,0.27064993592802894,35893.04046964949
L04779,57,104684,34146,13.15,12,512,2023-02-13,0,,0.3261816514462573,0.3261816514462573,50s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.1,0.2725705969736151,33221.53930873559
L04780,49,109776,22530,16.7,12,611,2023-04-20,0,,0.2052361171840839,0.2052361171840839,40s,0.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.23,0.28087165113030704,22425.33984734108
L04781,45,89856,6088,17.89,60,772,2023-12-15,0,,0.067752849002849,0.067752849002849,40s,0.0,2023-12-01,1.894676466343383,7.069755601215846,1.9379351431262704,1.8570238295855563,6.412891841977154,2.272776953661701,0.12,0.3385107576733675,6204.643158725705
L04782,29,30714,7312,14.93,12,665,2023-07-24,1,2023-09-12,0.2380673308588917,0.2380673308588917,20s,2.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.7,0.4173209198507128,7119.9635946371955
L04783,36,107564,34309,5.31,60,628,2023-11-28,0,,0.3189635937674315,0.3189635937674315,30s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.05,0.22872464270091708,33619.1085715276
L04784,61,54484,30459,13.3,60,672,2023-07-06,0,,0.5590448572057852,0.5590448572057852,60s,0.0,2023-07-01,2.8595327514551823,5.310877284537378,1.991091463443845,2.153202880936504,5.174889285240408,2.426629539977202,0.11,0.35453067014385675,30847.089830138422
L04785,68,99567,49000,12.77,48,378,2023-10-09,0,,0.4921309269135356,0.4921309269135356,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.27,0.3486082084246403,48435.30007083571
L04786,60,126613,3367,4.96,60,602,2022-11-15,0,,0.0265928459162961,0.0265928459162961,50s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.13,0.3657590240563737,3224.7969020550327
L04787,57,75443,25369,6.57,24,555,2024-02-06,0,,0.3362671155706958,0.3362671155706958,50s,0.0,2024-02-01,2.146702655291118,4.127132105166019,2.34390369899253,2.0997858453349783,5.506876616557747,2.1819356611975134,0.25,0.23888925040997788,26043.91018794746
L04788,25,102112,5770,5.54,12,360,2023-08-07,0,,0.056506581009088,0.056506581009088,20s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.48,0.30503051443237356,5613.171989854293
L04789,44,23606,17678,7.98,60,557,2022-05-22,0,,0.7488774040498178,0.7488774040498178,40s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.04,0.253728937744133,18107.19662062667
L04790,31,128814,33920,4.52,36,834,2022-06-18,0,,0.2633254149393699,0.2633254149393699,30s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.02,0.2673286272085883,33151.30448545792
L04791,34,139989,14106,5.79,60,489,2022-05-29,0,,0.1007650601118659,0.1007650601118659,30s,0.0,2022-05-01,1.3761188425140192,6.318907291787187,2.569954585294288,1.7584506549428334,6.411956393472274,2.4795611804930995,0.29,0.31224384599084376,13767.412768072316
L04792,64,74251,6371,7.1,60,578,2022-11-30,0,,0.0858035582012363,0.0858035582012363,60s,0.0,2022-11-01,2.886562168284985,6.436722334884672,2.239832317477644,2.48204162733108,6.3020746040491735,2.4701808206419096,0.06,0.3350849513891596,6281.396200083268
L04793,56,57174,48933,12.4,48,573,2023-09-12,0,,0.8558610557246301,0.8558610557246301,50s,0.0,2023-09-01,1.1591001010794146,4.230644229196696,2.9397958517909712,2.114432919187339,4.96997050653583,2.5842995703130565,0.02,0.3303447008575984,49322.86346776492
L04794,23,123955,15818,16.17,24,329,2022-10-24,0,,0.1276108265096204,0.1276108265096204,20s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.33,0.28304486990061156,15532.018807108796
L04795,68,45130,29716,14.17,36,461,2023-10-02,0,,0.658453356968757,0.658453356968757,60s,0.0,2023-10-01,1.9361392798913275,5.201538083718159,2.1953790107849285,1.8066350953327208,4.933524106262756,2.652395419426751,0.33,0.296191700903723,29662.52782390676
L04796,28,56806,37572,14.64,48,739,2022-08-27,0,,0.6614090060909059,0.6614090060909059,20s,0.0,2022-08-01,1.5884499952760007,6.694642118148653,2.071038927995376,2.5550033703400445,5.676320311620862,2.2290679117675807,0.1,0.24254134504345107,37934.72749707186
L04797,39,63127,26502,4.13,24,848,2022-10-07,1,2023-10-09,0.4198203621271405,0.4198203621271405,30s,12.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.29,0.13777352630577192,25938.056860213415
L04798,59,127889,19640,17.57,60,455,2022-07-21,0,,0.1535706745693531,0.1535706745693531,50s,0.0,2022-07-01,4.073947525166922,4.801062819433707,1.8246969232435752,2.4842263194193843,5.551075369500374,2.3953731308672186,0.05,0.30342252935000713,19301.914922421725
L04799,26,50643,32227,16.61,36,375,2024-01-16,0,,0.6363564559761468,0.6363564559761468,20s,0.0,2024-01-01,2.2579784143704336,5.323742143291377,2.26396814147374,1.964303541078592,6.45362652850156,2.2956399972246384,0.08,0.2801208684442156,31159.53493779237
L04800,22,63316,33225,7.09,24,341,2022-09-01,0,,0.52474887864047,0.52474887864047,20s,0.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.17,0.24311851656425698,31895.48704431181
L04801,26,98437,13888,17.66,48,521,2022-06-11,0,,0.1410851610674847,0.1410851610674847,20s,0.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.16,0.2314280417270707,13521.159784526475
L04802,24,47621,33001,15.61,60,418,2023-05-29,0,,0.6929925873039205,0.6929925873039205,20s,0.0,2023-05-01,1.9134642250612213,4.921429141968128,2.536535433577892,1.9909266177032352,6.2400099885139495,2.8167784913630864,0.27,0.3163471650409483,33493.76483950645
L04803,62,87907,40784,8.48,60,695,2024-04-04,0,,0.4639448508082405,0.4639448508082405,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.01,0.28379137921450553,42567.13782172802
L04804,46,41180,18865,9.05,12,705,2022-12-15,0,,0.4581107333657115,0.4581107333657115,40s,0.0,2022-12-01,1.708355198702862,3.973186911024205,2.6071833741290216,2.408536698676428,5.606239873346172,2.482278279644609,0.02,0.34272371436740995,19217.984934534226
L04805,41,74946,49662,12.65,48,493,2022-09-09,1,2026-05-12,0.662637098711072,0.662637098711072,40s,45.0,2022-09-01,1.9288699846668167,6.060691103133213,2.570890997120925,2.5304225017032462,5.8521320135718575,2.1555422827866253,0.74,0.256098960349044,49538.23611984994
L04806,65,83767,26507,7.81,36,771,2022-10-27,0,,0.3164372604963769,0.3164372604963769,60s,0.0,2022-10-01,2.6306927290414364,6.4088103741296365,2.599819147327161,2.049337569661418,6.388047865137168,2.413916357481154,0.06,0.359273565855851,26368.43715763114
L04807,60,69135,10864,9.14,60,723,2023-08-05,0,,0.1571418239675996,0.1571418239675996,50s,0.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.05,0.2805624561552769,11476.118185149799
L04808,21,48573,40876,8.74,12,424,2024-04-16,0,,0.8415374796697754,0.8415374796697754,20s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.26,0.24009419616094071,42534.65157310752
L04809,29,50472,6456,17.21,24,405,2023-11-15,0,,0.1279125059438896,0.1279125059438896,20s,0.0,2023-11-01,1.7402557425219578,6.967381840997457,2.685016707073905,1.6118317078309,5.466521384637438,2.606730523216602,0.16,0.2514744573424141,6480.710661454115
L04810,36,44613,32066,8.26,60,776,2023-08-03,1,2023-12-06,0.7187591060901531,0.7187591060901531,30s,4.0,2023-08-01,2.32466590502742,5.368390005873416,2.822011395704353,2.290270107591903,5.323876239875504,2.521788194019356,0.69,0.18879879607411326,33529.25270195087
L04811,67,108378,14727,4.64,24,563,2024-04-05,0,,0.135885511819742,0.135885511819742,60s,0.0,2024-04-01,2.610925191020669,4.921261927611488,2.4286029073507773,2.4915551817490145,5.226437489195747,2.276693568136,0.35,0.24796031175779715,15062.981076278009
L04812,65,81804,29804,6.67,60,543,2023-04-17,1,2024-12-24,0.3643342623832575,0.3643342623832575,60s,21.0,2023-04-01,2.312479485767456,6.424656253352545,2.984933326609414,2.1516471976282863,6.411166137758511,2.7851291234802766,0.64,0.2944280924574246,31577.04988099298
L04813,69,96037,44190,12.35,24,608,2023-02-19,0,,0.4601351562418651,0.4601351562418651,60s,0.0,2023-02-01,2.395625964836375,5.4348975897018175,2.441587329929464,2.195429606838536,5.709865222129474,2.584092472343392,0.04,0.3519845286691668,44317.64016822386
L04814,29,74596,41343,14.69,48,815,2022-06-13,1,2025-09-10,0.5542254276368707,0.5542254276368707,20s,40.0,2022-06-01,2.002612590577211,5.533255997280228,2.7914678840637914,1.720401525688848,6.070943201332469,2.63804158965663,0.81,0.562851021945027,42339.93527384551
